origin_ID,dest_ID,ID,Prediction,date
"US, MO","US, NH","US, MO-US, NH",0,2020-08-10
"US, MO","US, NH","US, MO-US, NH",0,2020-08-23
"US, MO","US, NH","US, MO-US, NH",0,2020-09-05
"US, MO","US, NH","US, MO-US, NH",0,2020-09-18
"US, MO","US, NH","US, MO-US, NH",0,2020-10-01
"US, MO","US, NH","US, MO-US, NH",0,2020-10-14
"US, MO","US, NH","US, MO-US, NH",0,2020-10-27
"US, MO","US, NJ","US, MO-US, NJ",5495,2020-01-01
"US, MO","US, NJ","US, MO-US, NJ",5406,2020-01-15
"US, MO","US, NJ","US, MO-US, NJ",5904,2020-01-28
"US, MO","US, NJ","US, MO-US, NJ",5765,2020-02-10
"US, MO","US, NJ","US, MO-US, NJ",4512,2020-02-23
"US, MO","US, NJ","US, MO-US, NJ",2791,2020-03-07
"US, MO","US, NJ","US, MO-US, NJ",1338,2020-03-20
"US, MO","US, NJ","US, MO-US, NJ",264,2020-04-02
"US, MO","US, NJ","US, MO-US, NJ",0,2020-04-15
"US, MO","US, NJ","US, MO-US, NJ",7,2020-04-28
"US, MO","US, NJ","US, MO-US, NJ",182,2020-05-11
"US, MO","US, NJ","US, MO-US, NJ",359,2020-05-24
"US, MO","US, NJ","US, MO-US, NJ",458,2020-06-06
"US, MO","US, NJ","US, MO-US, NJ",493,2020-06-19
"US, MO","US, NJ","US, MO-US, NJ",498,2020-07-02
"US, MO","US, NJ","US, MO-US, NJ",563,2020-07-15
"US, MO","US, NJ","US, MO-US, NJ",691,2020-07-28
"US, MO","US, NJ","US, MO-US, NJ",680,2020-08-10
"US, MO","US, NJ","US, MO-US, NJ",394,2020-08-23
"US, MO","US, NJ","US, MO-US, NJ",47,2020-09-05
"US, MO","US, NJ","US, MO-US, NJ",0,2020-09-18
"US, MO","US, NJ","US, MO-US, NJ",0,2020-10-01
"US, MO","US, NJ","US, MO-US, NJ",19,2020-10-14
"US, MO","US, NJ","US, MO-US, NJ",15,2020-10-27
"US, MO","US, NM","US, MO-US, NM",864,2020-01-01
"US, MO","US, NM","US, MO-US, NM",824,2020-01-15
"US, MO","US, NM","US, MO-US, NM",860,2020-01-28
"US, MO","US, NM","US, MO-US, NM",847,2020-02-10
"US, MO","US, NM","US, MO-US, NM",754,2020-02-23
"US, MO","US, NM","US, MO-US, NM",584,2020-03-07
"US, MO","US, NM","US, MO-US, NM",345,2020-03-20
"US, MO","US, NM","US, MO-US, NM",87,2020-04-02
"US, MO","US, NM","US, MO-US, NM",0,2020-04-15
"US, MO","US, NM","US, MO-US, NM",0,2020-04-28
"US, MO","US, NM","US, MO-US, NM",7,2020-05-11
"US, MO","US, NM","US, MO-US, NM",12,2020-05-24
"US, MO","US, NM","US, MO-US, NM",0,2020-06-06
"US, MO","US, NM","US, MO-US, NM",0,2020-06-19
"US, MO","US, NM","US, MO-US, NM",0,2020-07-02
"US, MO","US, NM","US, MO-US, NM",5,2020-07-15
"US, MO","US, NM","US, MO-US, NM",53,2020-07-28
"US, MO","US, NM","US, MO-US, NM",78,2020-08-10
"US, MO","US, NM","US, MO-US, NM",52,2020-08-23
"US, MO","US, NM","US, MO-US, NM",4,2020-09-05
"US, MO","US, NM","US, MO-US, NM",0,2020-09-18
"US, MO","US, NM","US, MO-US, NM",0,2020-10-01
"US, MO","US, NM","US, MO-US, NM",0,2020-10-14
"US, MO","US, NM","US, MO-US, NM",0,2020-10-27
"US, MO","US, NV","US, MO-US, NV",15646,2020-01-01
"US, MO","US, NV","US, MO-US, NV",15212,2020-01-15
"US, MO","US, NV","US, MO-US, NV",16320,2020-01-28
"US, MO","US, NV","US, MO-US, NV",15846,2020-02-10
"US, MO","US, NV","US, MO-US, NV",12628,2020-02-23
"US, MO","US, NV","US, MO-US, NV",8170,2020-03-07
"US, MO","US, NV","US, MO-US, NV",4155,2020-03-20
"US, MO","US, NV","US, MO-US, NV",1015,2020-04-02
"US, MO","US, NV","US, MO-US, NV",2,2020-04-15
"US, MO","US, NV","US, MO-US, NV",724,2020-04-28
"US, MO","US, NV","US, MO-US, NV",2278,2020-05-11
"US, MO","US, NV","US, MO-US, NV",3856,2020-05-24
"US, MO","US, NV","US, MO-US, NV",5347,2020-06-06
"US, MO","US, NV","US, MO-US, NV",6602,2020-06-19
"US, MO","US, NV","US, MO-US, NV",7657,2020-07-02
"US, MO","US, NV","US, MO-US, NV",8656,2020-07-15
"US, MO","US, NV","US, MO-US, NV",9477,2020-07-28
"US, MO","US, NV","US, MO-US, NV",8500,2020-08-10
"US, MO","US, NV","US, MO-US, NV",4779,2020-08-23
"US, MO","US, NV","US, MO-US, NV",590,2020-09-05
"US, MO","US, NV","US, MO-US, NV",0,2020-09-18
"US, MO","US, NV","US, MO-US, NV",0,2020-10-01
"US, MO","US, NV","US, MO-US, NV",293,2020-10-14
"US, MO","US, NV","US, MO-US, NV",204,2020-10-27
"US, MO","US, NY","US, MO-US, NY",11097,2020-01-01
"US, MO","US, NY","US, MO-US, NY",10854,2020-01-15
"US, MO","US, NY","US, MO-US, NY",11758,2020-01-28
"US, MO","US, NY","US, MO-US, NY",11473,2020-02-10
"US, MO","US, NY","US, MO-US, NY",9112,2020-02-23
"US, MO","US, NY","US, MO-US, NY",5856,2020-03-07
"US, MO","US, NY","US, MO-US, NY",3027,2020-03-20
"US, MO","US, NY","US, MO-US, NY",834,2020-04-02
"US, MO","US, NY","US, MO-US, NY",3,2020-04-15
"US, MO","US, NY","US, MO-US, NY",0,2020-04-28
"US, MO","US, NY","US, MO-US, NY",149,2020-05-11
"US, MO","US, NY","US, MO-US, NY",731,2020-05-24
"US, MO","US, NY","US, MO-US, NY",1337,2020-06-06
"US, MO","US, NY","US, MO-US, NY",1740,2020-06-19
"US, MO","US, NY","US, MO-US, NY",1947,2020-07-02
"US, MO","US, NY","US, MO-US, NY",2049,2020-07-15
"US, MO","US, NY","US, MO-US, NY",2033,2020-07-28
"US, MO","US, NY","US, MO-US, NY",1695,2020-08-10
"US, MO","US, NY","US, MO-US, NY",919,2020-08-23
"US, MO","US, NY","US, MO-US, NY",111,2020-09-05
"US, MO","US, NY","US, MO-US, NY",0,2020-09-18
"US, MO","US, NY","US, MO-US, NY",0,2020-10-01
"US, MO","US, NY","US, MO-US, NY",52,2020-10-14
"US, MO","US, NY","US, MO-US, NY",38,2020-10-27
"US, MO","US, OH","US, MO-US, OH",6404,2020-01-01
"US, MO","US, OH","US, MO-US, OH",6073,2020-01-15
"US, MO","US, OH","US, MO-US, OH",6252,2020-01-28
"US, MO","US, OH","US, MO-US, OH",5895,2020-02-10
"US, MO","US, OH","US, MO-US, OH",4658,2020-02-23
"US, MO","US, OH","US, MO-US, OH",3042,2020-03-07
"US, MO","US, OH","US, MO-US, OH",1598,2020-03-20
"US, MO","US, OH","US, MO-US, OH",434,2020-04-02
"US, MO","US, OH","US, MO-US, OH",0,2020-04-15
"US, MO","US, OH","US, MO-US, OH",0,2020-04-28
"US, MO","US, OH","US, MO-US, OH",48,2020-05-11
"US, MO","US, OH","US, MO-US, OH",470,2020-05-24
"US, MO","US, OH","US, MO-US, OH",962,2020-06-06
"US, MO","US, OH","US, MO-US, OH",1239,2020-06-19
"US, MO","US, OH","US, MO-US, OH",1408,2020-07-02
"US, MO","US, OH","US, MO-US, OH",1859,2020-07-15
"US, MO","US, OH","US, MO-US, OH",2586,2020-07-28
"US, MO","US, OH","US, MO-US, OH",2682,2020-08-10
"US, MO","US, OH","US, MO-US, OH",1598,2020-08-23
"US, MO","US, OH","US, MO-US, OH",198,2020-09-05
"US, MO","US, OH","US, MO-US, OH",0,2020-09-18
"US, MO","US, OH","US, MO-US, OH",0,2020-10-01
"US, MO","US, OH","US, MO-US, OH",96,2020-10-14
"US, MO","US, OH","US, MO-US, OH",68,2020-10-27
"US, MO","US, OK","US, MO-US, OK",4177,2020-01-01
"US, MO","US, OK","US, MO-US, OK",4087,2020-01-15
"US, MO","US, OK","US, MO-US, OK",4425,2020-01-28
"US, MO","US, OK","US, MO-US, OK",4307,2020-02-10
"US, MO","US, OK","US, MO-US, OK",3390,2020-02-23
"US, MO","US, OK","US, MO-US, OK",2156,2020-03-07
"US, MO","US, OK","US, MO-US, OK",1135,2020-03-20
"US, MO","US, OK","US, MO-US, OK",375,2020-04-02
"US, MO","US, OK","US, MO-US, OK",13,2020-04-15
"US, MO","US, OK","US, MO-US, OK",0,2020-04-28
"US, MO","US, OK","US, MO-US, OK",212,2020-05-11
"US, MO","US, OK","US, MO-US, OK",1035,2020-05-24
"US, MO","US, OK","US, MO-US, OK",1923,2020-06-06
"US, MO","US, OK","US, MO-US, OK",2327,2020-06-19
"US, MO","US, OK","US, MO-US, OK",2369,2020-07-02
"US, MO","US, OK","US, MO-US, OK",2561,2020-07-15
"US, MO","US, OK","US, MO-US, OK",2937,2020-07-28
"US, MO","US, OK","US, MO-US, OK",2753,2020-08-10
"US, MO","US, OK","US, MO-US, OK",1579,2020-08-23
"US, MO","US, OK","US, MO-US, OK",194,2020-09-05
"US, MO","US, OK","US, MO-US, OK",0,2020-09-18
"US, MO","US, OK","US, MO-US, OK",0,2020-10-01
"US, MO","US, OK","US, MO-US, OK",94,2020-10-14
"US, MO","US, OK","US, MO-US, OK",67,2020-10-27
"US, MO","US, OR","US, MO-US, OR",1982,2020-01-01
"US, MO","US, OR","US, MO-US, OR",1801,2020-01-15
"US, MO","US, OR","US, MO-US, OR",1727,2020-01-28
"US, MO","US, OR","US, MO-US, OR",1584,2020-02-10
"US, MO","US, OR","US, MO-US, OR",1364,2020-02-23
"US, MO","US, OR","US, MO-US, OR",1048,2020-03-07
"US, MO","US, OR","US, MO-US, OR",636,2020-03-20
"US, MO","US, OR","US, MO-US, OR",206,2020-04-02
"US, MO","US, OR","US, MO-US, OR",48,2020-04-15
"US, MO","US, OR","US, MO-US, OR",188,2020-04-28
"US, MO","US, OR","US, MO-US, OR",448,2020-05-11
"US, MO","US, OR","US, MO-US, OR",734,2020-05-24
"US, MO","US, OR","US, MO-US, OR",1062,2020-06-06
"US, MO","US, OR","US, MO-US, OR",1457,2020-06-19
"US, MO","US, OR","US, MO-US, OR",1828,2020-07-02
"US, MO","US, OR","US, MO-US, OR",1893,2020-07-15
"US, MO","US, OR","US, MO-US, OR",1611,2020-07-28
"US, MO","US, OR","US, MO-US, OR",1135,2020-08-10
"US, MO","US, OR","US, MO-US, OR",554,2020-08-23
"US, MO","US, OR","US, MO-US, OR",66,2020-09-05
"US, MO","US, OR","US, MO-US, OR",0,2020-09-18
"US, MO","US, OR","US, MO-US, OR",0,2020-10-01
"US, MO","US, OR","US, MO-US, OR",29,2020-10-14
"US, MO","US, OR","US, MO-US, OR",20,2020-10-27
"US, MO","US, PA","US, MO-US, PA",9076,2020-01-01
"US, MO","US, PA","US, MO-US, PA",8630,2020-01-15
"US, MO","US, PA","US, MO-US, PA",8939,2020-01-28
"US, MO","US, PA","US, MO-US, PA",8575,2020-02-10
"US, MO","US, PA","US, MO-US, PA",7081,2020-02-23
"US, MO","US, PA","US, MO-US, PA",4951,2020-03-07
"US, MO","US, PA","US, MO-US, PA",2748,2020-03-20
"US, MO","US, PA","US, MO-US, PA",765,2020-04-02
"US, MO","US, PA","US, MO-US, PA",6,2020-04-15
"US, MO","US, PA","US, MO-US, PA",140,2020-04-28
"US, MO","US, PA","US, MO-US, PA",709,2020-05-11
"US, MO","US, PA","US, MO-US, PA",1270,2020-05-24
"US, MO","US, PA","US, MO-US, PA",1833,2020-06-06
"US, MO","US, PA","US, MO-US, PA",2450,2020-06-19
"US, MO","US, PA","US, MO-US, PA",3121,2020-07-02
"US, MO","US, PA","US, MO-US, PA",3852,2020-07-15
"US, MO","US, PA","US, MO-US, PA",4551,2020-07-28
"US, MO","US, PA","US, MO-US, PA",4268,2020-08-10
"US, MO","US, PA","US, MO-US, PA",2446,2020-08-23
"US, MO","US, PA","US, MO-US, PA",302,2020-09-05
"US, MO","US, PA","US, MO-US, PA",0,2020-09-18
"US, MO","US, PA","US, MO-US, PA",0,2020-10-01
"US, MO","US, PA","US, MO-US, PA",148,2020-10-14
"US, MO","US, PA","US, MO-US, PA",104,2020-10-27
"US, MO","US, RI","US, MO-US, RI",0,2020-01-01
"US, MO","US, RI","US, MO-US, RI",0,2020-01-15
"US, MO","US, RI","US, MO-US, RI",12,2020-01-28
"US, MO","US, RI","US, MO-US, RI",13,2020-02-10
"US, MO","US, RI","US, MO-US, RI",3,2020-02-23
"US, MO","US, RI","US, MO-US, RI",0,2020-03-07
"US, MO","US, RI","US, MO-US, RI",0,2020-03-20
"US, MO","US, RI","US, MO-US, RI",0,2020-04-02
"US, MO","US, RI","US, MO-US, RI",0,2020-04-15
"US, MO","US, RI","US, MO-US, RI",0,2020-04-28
"US, MO","US, RI","US, MO-US, RI",1,2020-05-11
"US, MO","US, RI","US, MO-US, RI",51,2020-05-24
"US, MO","US, RI","US, MO-US, RI",112,2020-06-06
"US, MO","US, RI","US, MO-US, RI",102,2020-06-19
"US, MO","US, RI","US, MO-US, RI",40,2020-07-02
"US, MO","US, RI","US, MO-US, RI",14,2020-07-15
"US, MO","US, RI","US, MO-US, RI",40,2020-07-28
"US, MO","US, RI","US, MO-US, RI",61,2020-08-10
"US, MO","US, RI","US, MO-US, RI",36,2020-08-23
"US, MO","US, RI","US, MO-US, RI",2,2020-09-05
"US, MO","US, RI","US, MO-US, RI",0,2020-09-18
"US, MO","US, RI","US, MO-US, RI",0,2020-10-01
"US, MO","US, RI","US, MO-US, RI",0,2020-10-14
"US, MO","US, RI","US, MO-US, RI",0,2020-10-27
"US, MO","US, SC","US, MO-US, SC",125,2020-01-01
"US, MO","US, SC","US, MO-US, SC",95,2020-01-15
"US, MO","US, SC","US, MO-US, SC",58,2020-01-28
"US, MO","US, SC","US, MO-US, SC",55,2020-02-10
"US, MO","US, SC","US, MO-US, SC",116,2020-02-23
"US, MO","US, SC","US, MO-US, SC",167,2020-03-07
"US, MO","US, SC","US, MO-US, SC",128,2020-03-20
"US, MO","US, SC","US, MO-US, SC",31,2020-04-02
"US, MO","US, SC","US, MO-US, SC",0,2020-04-15
"US, MO","US, SC","US, MO-US, SC",0,2020-04-28
"US, MO","US, SC","US, MO-US, SC",0,2020-05-11
"US, MO","US, SC","US, MO-US, SC",0,2020-05-24
"US, MO","US, SC","US, MO-US, SC",0,2020-06-06
"US, MO","US, SC","US, MO-US, SC",0,2020-06-19
"US, MO","US, SC","US, MO-US, SC",10,2020-07-02
"US, MO","US, SC","US, MO-US, SC",13,2020-07-15
"US, MO","US, SC","US, MO-US, SC",1,2020-07-28
"US, MO","US, SC","US, MO-US, SC",0,2020-08-10
"US, MO","US, SC","US, MO-US, SC",0,2020-08-23
"US, MO","US, SC","US, MO-US, SC",0,2020-09-05
"US, MO","US, SC","US, MO-US, SC",0,2020-09-18
"US, MO","US, SC","US, MO-US, SC",0,2020-10-01
"US, MO","US, SC","US, MO-US, SC",0,2020-10-14
"US, MO","US, SC","US, MO-US, SC",0,2020-10-27
"US, MO","US, SD","US, MO-US, SD",0,2020-01-01
"US, MO","US, SD","US, MO-US, SD",0,2020-01-15
"US, MO","US, SD","US, MO-US, SD",0,2020-01-28
"US, MO","US, SD","US, MO-US, SD",0,2020-02-10
"US, MO","US, SD","US, MO-US, SD",0,2020-02-23
"US, MO","US, SD","US, MO-US, SD",0,2020-03-07
"US, MO","US, SD","US, MO-US, SD",0,2020-03-20
"US, MO","US, SD","US, MO-US, SD",0,2020-04-02
"US, MO","US, SD","US, MO-US, SD",0,2020-04-15
"US, MO","US, SD","US, MO-US, SD",0,2020-04-28
"US, MO","US, SD","US, MO-US, SD",0,2020-05-11
"US, MO","US, SD","US, MO-US, SD",0,2020-05-24
"US, MO","US, SD","US, MO-US, SD",0,2020-06-06
"US, MO","US, SD","US, MO-US, SD",0,2020-06-19
"US, MO","US, SD","US, MO-US, SD",0,2020-07-02
"US, MO","US, SD","US, MO-US, SD",0,2020-07-15
"US, MO","US, SD","US, MO-US, SD",0,2020-07-28
"US, MO","US, SD","US, MO-US, SD",0,2020-08-10
"US, MO","US, SD","US, MO-US, SD",0,2020-08-23
"US, MO","US, SD","US, MO-US, SD",0,2020-09-05
"US, MO","US, SD","US, MO-US, SD",0,2020-09-18
"US, MO","US, SD","US, MO-US, SD",0,2020-10-01
"US, MO","US, SD","US, MO-US, SD",0,2020-10-14
"US, MO","US, SD","US, MO-US, SD",0,2020-10-27
"US, MO","US, TN","US, MO-US, TN",7464,2020-01-01
"US, MO","US, TN","US, MO-US, TN",6942,2020-01-15
"US, MO","US, TN","US, MO-US, TN",6908,2020-01-28
"US, MO","US, TN","US, MO-US, TN",6397,2020-02-10
"US, MO","US, TN","US, MO-US, TN",5151,2020-02-23
"US, MO","US, TN","US, MO-US, TN",3528,2020-03-07
"US, MO","US, TN","US, MO-US, TN",1931,2020-03-20
"US, MO","US, TN","US, MO-US, TN",560,2020-04-02
"US, MO","US, TN","US, MO-US, TN",15,2020-04-15
"US, MO","US, TN","US, MO-US, TN",277,2020-04-28
"US, MO","US, TN","US, MO-US, TN",1043,2020-05-11
"US, MO","US, TN","US, MO-US, TN",2094,2020-05-24
"US, MO","US, TN","US, MO-US, TN",3093,2020-06-06
"US, MO","US, TN","US, MO-US, TN",3591,2020-06-19
"US, MO","US, TN","US, MO-US, TN",3726,2020-07-02
"US, MO","US, TN","US, MO-US, TN",4042,2020-07-15
"US, MO","US, TN","US, MO-US, TN",4547,2020-07-28
"US, MO","US, TN","US, MO-US, TN",4203,2020-08-10
"US, MO","US, TN","US, MO-US, TN",2394,2020-08-23
"US, MO","US, TN","US, MO-US, TN",295,2020-09-05
"US, MO","US, TN","US, MO-US, TN",0,2020-09-18
"US, MO","US, TN","US, MO-US, TN",0,2020-10-01
"US, MO","US, TN","US, MO-US, TN",145,2020-10-14
"US, MO","US, TN","US, MO-US, TN",103,2020-10-27
"US, MO","US, TX","US, MO-US, TX",64546,2020-01-01
"US, MO","US, TX","US, MO-US, TX",64227,2020-01-15
"US, MO","US, TX","US, MO-US, TX",71436,2020-01-28
"US, MO","US, TX","US, MO-US, TX",71308,2020-02-10
"US, MO","US, TX","US, MO-US, TX",57902,2020-02-23
"US, MO","US, TX","US, MO-US, TX",38239,2020-03-07
"US, MO","US, TX","US, MO-US, TX",20178,2020-03-20
"US, MO","US, TX","US, MO-US, TX",5919,2020-04-02
"US, MO","US, TX","US, MO-US, TX",1239,2020-04-15
"US, MO","US, TX","US, MO-US, TX",6344,2020-04-28
"US, MO","US, TX","US, MO-US, TX",13589,2020-05-11
"US, MO","US, TX","US, MO-US, TX",19255,2020-05-24
"US, MO","US, TX","US, MO-US, TX",23543,2020-06-06
"US, MO","US, TX","US, MO-US, TX",26746,2020-06-19
"US, MO","US, TX","US, MO-US, TX",29298,2020-07-02
"US, MO","US, TX","US, MO-US, TX",32541,2020-07-15
"US, MO","US, TX","US, MO-US, TX",36081,2020-07-28
"US, MO","US, TX","US, MO-US, TX",32811,2020-08-10
"US, MO","US, TX","US, MO-US, TX",18574,2020-08-23
"US, MO","US, TX","US, MO-US, TX",2305,2020-09-05
"US, MO","US, TX","US, MO-US, TX",0,2020-09-18
"US, MO","US, TX","US, MO-US, TX",0,2020-10-01
"US, MO","US, TX","US, MO-US, TX",1162,2020-10-14
"US, MO","US, TX","US, MO-US, TX",805,2020-10-27
"US, MO","US, UT","US, MO-US, UT",6700,2020-01-01
"US, MO","US, UT","US, MO-US, UT",6663,2020-01-15
"US, MO","US, UT","US, MO-US, UT",7408,2020-01-28
"US, MO","US, UT","US, MO-US, UT",7459,2020-02-10
"US, MO","US, UT","US, MO-US, UT",6232,2020-02-23
"US, MO","US, UT","US, MO-US, UT",4357,2020-03-07
"US, MO","US, UT","US, MO-US, UT",2551,2020-03-20
"US, MO","US, UT","US, MO-US, UT",1007,2020-04-02
"US, MO","US, UT","US, MO-US, UT",228,2020-04-15
"US, MO","US, UT","US, MO-US, UT",272,2020-04-28
"US, MO","US, UT","US, MO-US, UT",778,2020-05-11
"US, MO","US, UT","US, MO-US, UT",1562,2020-05-24
"US, MO","US, UT","US, MO-US, UT",2364,2020-06-06
"US, MO","US, UT","US, MO-US, UT",2829,2020-06-19
"US, MO","US, UT","US, MO-US, UT",3089,2020-07-02
"US, MO","US, UT","US, MO-US, UT",3645,2020-07-15
"US, MO","US, UT","US, MO-US, UT",4469,2020-07-28
"US, MO","US, UT","US, MO-US, UT",4336,2020-08-10
"US, MO","US, UT","US, MO-US, UT",2522,2020-08-23
"US, MO","US, UT","US, MO-US, UT",312,2020-09-05
"US, MO","US, UT","US, MO-US, UT",0,2020-09-18
"US, MO","US, UT","US, MO-US, UT",0,2020-10-01
"US, MO","US, UT","US, MO-US, UT",152,2020-10-14
"US, MO","US, UT","US, MO-US, UT",108,2020-10-27
"US, MO","US, VA","US, MO-US, VA",218,2020-01-01
"US, MO","US, VA","US, MO-US, VA",228,2020-01-15
"US, MO","US, VA","US, MO-US, VA",271,2020-01-28
"US, MO","US, VA","US, MO-US, VA",272,2020-02-10
"US, MO","US, VA","US, MO-US, VA",201,2020-02-23
"US, MO","US, VA","US, MO-US, VA",109,2020-03-07
"US, MO","US, VA","US, MO-US, VA",48,2020-03-20
"US, MO","US, VA","US, MO-US, VA",22,2020-04-02
"US, MO","US, VA","US, MO-US, VA",20,2020-04-15
"US, MO","US, VA","US, MO-US, VA",38,2020-04-28
"US, MO","US, VA","US, MO-US, VA",45,2020-05-11
"US, MO","US, VA","US, MO-US, VA",21,2020-05-24
"US, MO","US, VA","US, MO-US, VA",0,2020-06-06
"US, MO","US, VA","US, MO-US, VA",0,2020-06-19
"US, MO","US, VA","US, MO-US, VA",12,2020-07-02
"US, MO","US, VA","US, MO-US, VA",61,2020-07-15
"US, MO","US, VA","US, MO-US, VA",127,2020-07-28
"US, MO","US, VA","US, MO-US, VA",150,2020-08-10
"US, MO","US, VA","US, MO-US, VA",91,2020-08-23
"US, MO","US, VA","US, MO-US, VA",9,2020-09-05
"US, MO","US, VA","US, MO-US, VA",0,2020-09-18
"US, MO","US, VA","US, MO-US, VA",0,2020-10-01
"US, MO","US, VA","US, MO-US, VA",0,2020-10-14
"US, MO","US, VA","US, MO-US, VA",0,2020-10-27
"US, MO","US, WA","US, MO-US, WA",7708,2020-01-01
"US, MO","US, WA","US, MO-US, WA",7285,2020-01-15
"US, MO","US, WA","US, MO-US, WA",7475,2020-01-28
"US, MO","US, WA","US, MO-US, WA",7099,2020-02-10
"US, MO","US, WA","US, MO-US, WA",5799,2020-02-23
"US, MO","US, WA","US, MO-US, WA",4022,2020-03-07
"US, MO","US, WA","US, MO-US, WA",2264,2020-03-20
"US, MO","US, WA","US, MO-US, WA",754,2020-04-02
"US, MO","US, WA","US, MO-US, WA",146,2020-04-15
"US, MO","US, WA","US, MO-US, WA",495,2020-04-28
"US, MO","US, WA","US, MO-US, WA",1202,2020-05-11
"US, MO","US, WA","US, MO-US, WA",1982,2020-05-24
"US, MO","US, WA","US, MO-US, WA",2756,2020-06-06
"US, MO","US, WA","US, MO-US, WA",3427,2020-06-19
"US, MO","US, WA","US, MO-US, WA",3960,2020-07-02
"US, MO","US, WA","US, MO-US, WA",4280,2020-07-15
"US, MO","US, WA","US, MO-US, WA",4326,2020-07-28
"US, MO","US, WA","US, MO-US, WA",3651,2020-08-10
"US, MO","US, WA","US, MO-US, WA",1992,2020-08-23
"US, MO","US, WA","US, MO-US, WA",243,2020-09-05
"US, MO","US, WA","US, MO-US, WA",0,2020-09-18
"US, MO","US, WA","US, MO-US, WA",0,2020-10-01
"US, MO","US, WA","US, MO-US, WA",119,2020-10-14
"US, MO","US, WA","US, MO-US, WA",84,2020-10-27
"US, MO","US, WI","US, MO-US, WI",3186,2020-01-01
"US, MO","US, WI","US, MO-US, WI",3148,2020-01-15
"US, MO","US, WI","US, MO-US, WI",3468,2020-01-28
"US, MO","US, WI","US, MO-US, WI",3514,2020-02-10
"US, MO","US, WI","US, MO-US, WI",3048,2020-02-23
"US, MO","US, WI","US, MO-US, WI",2232,2020-03-07
"US, MO","US, WI","US, MO-US, WI",1251,2020-03-20
"US, MO","US, WI","US, MO-US, WI",288,2020-04-02
"US, MO","US, WI","US, MO-US, WI",0,2020-04-15
"US, MO","US, WI","US, MO-US, WI",85,2020-04-28
"US, MO","US, WI","US, MO-US, WI",429,2020-05-11
"US, MO","US, WI","US, MO-US, WI",754,2020-05-24
"US, MO","US, WI","US, MO-US, WI",965,2020-06-06
"US, MO","US, WI","US, MO-US, WI",970,2020-06-19
"US, MO","US, WI","US, MO-US, WI",853,2020-07-02
"US, MO","US, WI","US, MO-US, WI",916,2020-07-15
"US, MO","US, WI","US, MO-US, WI",1169,2020-07-28
"US, MO","US, WI","US, MO-US, WI",1183,2020-08-10
"US, MO","US, WI","US, MO-US, WI",697,2020-08-23
"US, MO","US, WI","US, MO-US, WI",84,2020-09-05
"US, MO","US, WI","US, MO-US, WI",0,2020-09-18
"US, MO","US, WI","US, MO-US, WI",0,2020-10-01
"US, MO","US, WI","US, MO-US, WI",38,2020-10-14
"US, MO","US, WI","US, MO-US, WI",29,2020-10-27
"US, MO","US, WV","US, MO-US, WV",14,2020-01-01
"US, MO","US, WV","US, MO-US, WV",12,2020-01-15
"US, MO","US, WV","US, MO-US, WV",0,2020-01-28
"US, MO","US, WV","US, MO-US, WV",0,2020-02-10
"US, MO","US, WV","US, MO-US, WV",0,2020-02-23
"US, MO","US, WV","US, MO-US, WV",0,2020-03-07
"US, MO","US, WV","US, MO-US, WV",0,2020-03-20
"US, MO","US, WV","US, MO-US, WV",0,2020-04-02
"US, MO","US, WV","US, MO-US, WV",0,2020-04-15
"US, MO","US, WV","US, MO-US, WV",0,2020-04-28
"US, MO","US, WV","US, MO-US, WV",0,2020-05-11
"US, MO","US, WV","US, MO-US, WV",0,2020-05-24
"US, MO","US, WV","US, MO-US, WV",0,2020-06-06
"US, MO","US, WV","US, MO-US, WV",0,2020-06-19
"US, MO","US, WV","US, MO-US, WV",0,2020-07-02
"US, MO","US, WV","US, MO-US, WV",0,2020-07-15
"US, MO","US, WV","US, MO-US, WV",0,2020-07-28
"US, MO","US, WV","US, MO-US, WV",0,2020-08-10
"US, MO","US, WV","US, MO-US, WV",0,2020-08-23
"US, MO","US, WV","US, MO-US, WV",0,2020-09-05
"US, MO","US, WV","US, MO-US, WV",0,2020-09-18
"US, MO","US, WV","US, MO-US, WV",0,2020-10-01
"US, MO","US, WV","US, MO-US, WV",0,2020-10-14
"US, MO","US, WV","US, MO-US, WV",0,2020-10-27
"US, MO","US, WY","US, MO-US, WY",0,2020-01-01
"US, MO","US, WY","US, MO-US, WY",0,2020-01-15
"US, MO","US, WY","US, MO-US, WY",0,2020-01-28
"US, MO","US, WY","US, MO-US, WY",0,2020-02-10
"US, MO","US, WY","US, MO-US, WY",0,2020-02-23
"US, MO","US, WY","US, MO-US, WY",0,2020-03-07
"US, MO","US, WY","US, MO-US, WY",0,2020-03-20
"US, MO","US, WY","US, MO-US, WY",0,2020-04-02
"US, MO","US, WY","US, MO-US, WY",0,2020-04-15
"US, MO","US, WY","US, MO-US, WY",0,2020-04-28
"US, MO","US, WY","US, MO-US, WY",0,2020-05-11
"US, MO","US, WY","US, MO-US, WY",0,2020-05-24
"US, MO","US, WY","US, MO-US, WY",0,2020-06-06
"US, MO","US, WY","US, MO-US, WY",0,2020-06-19
"US, MO","US, WY","US, MO-US, WY",0,2020-07-02
"US, MO","US, WY","US, MO-US, WY",0,2020-07-15
"US, MO","US, WY","US, MO-US, WY",0,2020-07-28
"US, MO","US, WY","US, MO-US, WY",0,2020-08-10
"US, MO","US, WY","US, MO-US, WY",0,2020-08-23
