"","origin_ID","dest_ID","ID","Prediction","date"
"273","US, IL","US, TN","US, IL-US, TN",0,2020-09-29
"274","US, IL","US, TN","US, IL-US, TN",0,2020-09-30
"275","US, IL","US, TN","US, IL-US, TN",0,2020-10-01
"276","US, IL","US, TN","US, IL-US, TN",0,2020-10-02
"277","US, IL","US, TN","US, IL-US, TN",0,2020-10-03
"278","US, IL","US, TN","US, IL-US, TN",0,2020-10-04
"279","US, IL","US, TN","US, IL-US, TN",0,2020-10-05
"280","US, IL","US, TN","US, IL-US, TN",0,2020-10-06
"281","US, IL","US, TN","US, IL-US, TN",0,2020-10-07
"282","US, IL","US, TN","US, IL-US, TN",0,2020-10-08
"283","US, IL","US, TN","US, IL-US, TN",0,2020-10-09
"284","US, IL","US, TN","US, IL-US, TN",0,2020-10-10
"285","US, IL","US, TN","US, IL-US, TN",0,2020-10-11
"286","US, IL","US, TN","US, IL-US, TN",0,2020-10-12
"287","US, IL","US, TN","US, IL-US, TN",0,2020-10-13
"288","US, IL","US, TN","US, IL-US, TN",2,2020-10-14
"289","US, IL","US, TN","US, IL-US, TN",9,2020-10-15
"290","US, IL","US, TN","US, IL-US, TN",16,2020-10-16
"291","US, IL","US, TN","US, IL-US, TN",22,2020-10-17
"292","US, IL","US, TN","US, IL-US, TN",28,2020-10-18
"293","US, IL","US, TN","US, IL-US, TN",33,2020-10-19
"294","US, IL","US, TN","US, IL-US, TN",38,2020-10-20
"295","US, IL","US, TN","US, IL-US, TN",42,2020-10-21
"296","US, IL","US, TN","US, IL-US, TN",47,2020-10-22
"297","US, IL","US, TN","US, IL-US, TN",50,2020-10-23
"298","US, IL","US, TN","US, IL-US, TN",54,2020-10-24
"299","US, IL","US, TN","US, IL-US, TN",56,2020-10-25
"300","US, IL","US, TN","US, IL-US, TN",59,2020-10-26
"301","US, IL","US, TN","US, IL-US, TN",61,2020-10-27
"302","US, IL","US, TN","US, IL-US, TN",63,2020-10-28
"303","US, IL","US, TN","US, IL-US, TN",64,2020-10-29
"304","US, IL","US, TN","US, IL-US, TN",65,2020-10-30
"305","US, IL","US, TN","US, IL-US, TN",65,2020-10-31
"306","US, IL","US, TX","US, IL-US, TX",7902,2020-01-01
"307","US, IL","US, TX","US, IL-US, TX",7904,2020-01-02
"308","US, IL","US, TX","US, IL-US, TX",7908,2020-01-03
"309","US, IL","US, TX","US, IL-US, TX",7913,2020-01-04
"310","US, IL","US, TX","US, IL-US, TX",7921,2020-01-05
"311","US, IL","US, TX","US, IL-US, TX",7930,2020-01-06
"312","US, IL","US, TX","US, IL-US, TX",7941,2020-01-07
"313","US, IL","US, TX","US, IL-US, TX",7953,2020-01-08
"314","US, IL","US, TX","US, IL-US, TX",7968,2020-01-09
"315","US, IL","US, TX","US, IL-US, TX",7984,2020-01-10
"316","US, IL","US, TX","US, IL-US, TX",8003,2020-01-11
"317","US, IL","US, TX","US, IL-US, TX",8023,2020-01-12
"318","US, IL","US, TX","US, IL-US, TX",8044,2020-01-13
"319","US, IL","US, TX","US, IL-US, TX",8068,2020-01-14
"320","US, IL","US, TX","US, IL-US, TX",8093,2020-01-15
"321","US, IL","US, TX","US, IL-US, TX",8121,2020-01-16
"322","US, IL","US, TX","US, IL-US, TX",8150,2020-01-17
"323","US, IL","US, TX","US, IL-US, TX",8181,2020-01-18
"324","US, IL","US, TX","US, IL-US, TX",8213,2020-01-19
"325","US, IL","US, TX","US, IL-US, TX",8248,2020-01-20
"326","US, IL","US, TX","US, IL-US, TX",8284,2020-01-21
"327","US, IL","US, TX","US, IL-US, TX",8322,2020-01-22
"328","US, IL","US, TX","US, IL-US, TX",8362,2020-01-23
"329","US, IL","US, TX","US, IL-US, TX",8404,2020-01-24
"330","US, IL","US, TX","US, IL-US, TX",8448,2020-01-25
"331","US, IL","US, TX","US, IL-US, TX",8493,2020-01-26
"332","US, IL","US, TX","US, IL-US, TX",8541,2020-01-27
"333","US, IL","US, TX","US, IL-US, TX",8590,2020-01-28
"334","US, IL","US, TX","US, IL-US, TX",8640,2020-01-29
"335","US, IL","US, TX","US, IL-US, TX",8693,2020-01-30
"336","US, IL","US, TX","US, IL-US, TX",8748,2020-01-31
"337","US, IL","US, TX","US, IL-US, TX",8804,2020-02-01
"338","US, IL","US, TX","US, IL-US, TX",8852,2020-02-02
"339","US, IL","US, TX","US, IL-US, TX",8893,2020-02-03
"340","US, IL","US, TX","US, IL-US, TX",8926,2020-02-04
"341","US, IL","US, TX","US, IL-US, TX",8950,2020-02-05
"342","US, IL","US, TX","US, IL-US, TX",8967,2020-02-06
"343","US, IL","US, TX","US, IL-US, TX",8977,2020-02-07
"344","US, IL","US, TX","US, IL-US, TX",8978,2020-02-08
"345","US, IL","US, TX","US, IL-US, TX",8971,2020-02-09
"346","US, IL","US, TX","US, IL-US, TX",8957,2020-02-10
"347","US, IL","US, TX","US, IL-US, TX",8934,2020-02-11
"348","US, IL","US, TX","US, IL-US, TX",8904,2020-02-12
"349","US, IL","US, TX","US, IL-US, TX",8866,2020-02-13
"350","US, IL","US, TX","US, IL-US, TX",8820,2020-02-14
"351","US, IL","US, TX","US, IL-US, TX",8766,2020-02-15
"352","US, IL","US, TX","US, IL-US, TX",8705,2020-02-16
"353","US, IL","US, TX","US, IL-US, TX",8635,2020-02-17
"354","US, IL","US, TX","US, IL-US, TX",8558,2020-02-18
"355","US, IL","US, TX","US, IL-US, TX",8472,2020-02-19
"356","US, IL","US, TX","US, IL-US, TX",8379,2020-02-20
"357","US, IL","US, TX","US, IL-US, TX",8278,2020-02-21
"358","US, IL","US, TX","US, IL-US, TX",8169,2020-02-22
"359","US, IL","US, TX","US, IL-US, TX",8052,2020-02-23
"360","US, IL","US, TX","US, IL-US, TX",7928,2020-02-24
"361","US, IL","US, TX","US, IL-US, TX",7795,2020-02-25
"362","US, IL","US, TX","US, IL-US, TX",7655,2020-02-26
"363","US, IL","US, TX","US, IL-US, TX",7507,2020-02-27
"364","US, IL","US, TX","US, IL-US, TX",7350,2020-02-28
"365","US, IL","US, TX","US, IL-US, TX",7187,2020-02-29
"366","US, IL","US, TX","US, IL-US, TX",7015,2020-03-01
"367","US, IL","US, TX","US, IL-US, TX",6843,2020-03-02
"368","US, IL","US, TX","US, IL-US, TX",6672,2020-03-03
"369","US, IL","US, TX","US, IL-US, TX",6500,2020-03-04
"370","US, IL","US, TX","US, IL-US, TX",6329,2020-03-05
"371","US, IL","US, TX","US, IL-US, TX",6158,2020-03-06
"372","US, IL","US, TX","US, IL-US, TX",5988,2020-03-07
"373","US, IL","US, TX","US, IL-US, TX",5817,2020-03-08
"374","US, IL","US, TX","US, IL-US, TX",5647,2020-03-09
"375","US, IL","US, TX","US, IL-US, TX",5477,2020-03-10
"376","US, IL","US, TX","US, IL-US, TX",5307,2020-03-11
"377","US, IL","US, TX","US, IL-US, TX",5137,2020-03-12
"378","US, IL","US, TX","US, IL-US, TX",4967,2020-03-13
"379","US, IL","US, TX","US, IL-US, TX",4798,2020-03-14
"380","US, IL","US, TX","US, IL-US, TX",4629,2020-03-15
"381","US, IL","US, TX","US, IL-US, TX",4460,2020-03-16
"382","US, IL","US, TX","US, IL-US, TX",4291,2020-03-17
"383","US, IL","US, TX","US, IL-US, TX",4122,2020-03-18
"384","US, IL","US, TX","US, IL-US, TX",3954,2020-03-19
"385","US, IL","US, TX","US, IL-US, TX",3785,2020-03-20
"386","US, IL","US, TX","US, IL-US, TX",3617,2020-03-21
"387","US, IL","US, TX","US, IL-US, TX",3449,2020-03-22
"388","US, IL","US, TX","US, IL-US, TX",3281,2020-03-23
"389","US, IL","US, TX","US, IL-US, TX",3114,2020-03-24
"390","US, IL","US, TX","US, IL-US, TX",2947,2020-03-25
"391","US, IL","US, TX","US, IL-US, TX",2779,2020-03-26
"392","US, IL","US, TX","US, IL-US, TX",2612,2020-03-27
"393","US, IL","US, TX","US, IL-US, TX",2446,2020-03-28
"394","US, IL","US, TX","US, IL-US, TX",2279,2020-03-29
"395","US, IL","US, TX","US, IL-US, TX",2113,2020-03-30
"396","US, IL","US, TX","US, IL-US, TX",1946,2020-03-31
"397","US, IL","US, TX","US, IL-US, TX",1780,2020-04-01
"398","US, IL","US, TX","US, IL-US, TX",1622,2020-04-02
"399","US, IL","US, TX","US, IL-US, TX",1471,2020-04-03
"400","US, IL","US, TX","US, IL-US, TX",1328,2020-04-04
"401","US, IL","US, TX","US, IL-US, TX",1192,2020-04-05
"402","US, IL","US, TX","US, IL-US, TX",1065,2020-04-06
"403","US, IL","US, TX","US, IL-US, TX",944,2020-04-07
"404","US, IL","US, TX","US, IL-US, TX",832,2020-04-08
"405","US, IL","US, TX","US, IL-US, TX",727,2020-04-09
"406","US, IL","US, TX","US, IL-US, TX",629,2020-04-10
"407","US, IL","US, TX","US, IL-US, TX",539,2020-04-11
"408","US, IL","US, TX","US, IL-US, TX",457,2020-04-12
"409","US, IL","US, TX","US, IL-US, TX",383,2020-04-13
"410","US, IL","US, TX","US, IL-US, TX",316,2020-04-14
"411","US, IL","US, TX","US, IL-US, TX",257,2020-04-15
"412","US, IL","US, TX","US, IL-US, TX",205,2020-04-16
"413","US, IL","US, TX","US, IL-US, TX",161,2020-04-17
"414","US, IL","US, TX","US, IL-US, TX",125,2020-04-18
"415","US, IL","US, TX","US, IL-US, TX",96,2020-04-19
"416","US, IL","US, TX","US, IL-US, TX",75,2020-04-20
"417","US, IL","US, TX","US, IL-US, TX",62,2020-04-21
"418","US, IL","US, TX","US, IL-US, TX",56,2020-04-22
"419","US, IL","US, TX","US, IL-US, TX",58,2020-04-23
"420","US, IL","US, TX","US, IL-US, TX",67,2020-04-24
